respID,qID,altID,obsID,profileID,price,hotel_quality,flight_quality,seat_quality,number_of_games,stage_of_tournament
383,2,2,2294,1073,3,3,First,Corner Section,2,Early Knockout
383,2,3,2294,305,5,4,Economy,Goal Section,1,Group Stage
383,3,1,2295,338,3,3,Economy,Upper Deck,2,Group Stage
383,3,2,2295,1314,6,4,Economy,Goal Section,3,Early Knockout
383,3,3,2295,1490,7,5,Economy,Goal Section,0,Final Knockout
383,4,1,2296,1792,8,3,First,Touchline Section,2,Final Knockout
383,4,2,2296,133,8,3,Economy,Goal Section,0,Group Stage
383,4,3,2296,1875,7,3,First,Upper Deck,3,Final Knockout
383,5,1,2297,1667,2,4,First,Goal Section,1,Final Knockout
383,5,2,2297,1593,5,5,First,Corner Section,1,Final Knockout
383,5,3,2297,1587,6,4,First,Corner Section,1,Final Knockout
383,6,1,2298,701,2,4,First,Upper Deck,0,Early Knockout
383,6,2,2298,1382,4,5,First,Upper Deck,0,Final Knockout
383,6,3,2298,839,7,5,First,Goal Section,0,Early Knockout
384,1,1,2299,158,5,4,First,Goal Section,0,Group Stage
384,1,2,2299,1460,5,4,First,Touchline Section,0,Final Knockout
384,1,3,2299,414,2,5,First,Corner Section,2,Group Stage
384,2,1,2300,125,7,5,First,Touchline Section,0,Group Stage
384,2,2,2300,1394,2,4,Economy,Corner Section,0,Final Knockout
384,2,3,2300,375,5,5,First,Upper Deck,2,Group Stage
384,3,1,2301,973,8,3,Economy,Goal Section,1,Early Knockout
384,3,2,2301,1424,4,5,First,Corner Section,0,Final Knockout
384,3,3,2301,478,3,5,Economy,Goal Section,2,Group Stage
384,4,1,2302,299,6,3,Economy,Goal Section,1,Group Stage
384,4,2,2302,1372,8,3,First,Upper Deck,0,Final Knockout
384,4,3,2302,111,7,3,First,Touchline Section,0,Group Stage
384,5,1,2303,1213,3,5,First,Upper Deck,3,Early Knockout
384,5,2,2303,849,3,4,Economy,Upper Deck,1,Early Knockout
384,5,3,2303,50,2,4,Economy,Corner Section,0,Group Stage
384,6,1,2304,320,6,3,First,Goal Section,1,Group Stage
384,6,2,2304,1294,7,4,First,Touchline Section,3,Early Knockout
384,6,3,2304,1764,8,5,First,Corner Section,2,Final Knockout
385,1,1,2305,139,7,4,Economy,Goal Section,0,Group Stage
385,1,2,2305,833,8,4,First,Goal Section,0,Early Knockout
385,1,3,2305,1543,4,4,First,Upper Deck,1,Final Knockout
385,2,1,2306,310,3,5,Economy,Goal Section,1,Group Stage
385,2,2,2306,42,8,5,First,Upper Deck,0,Group Stage
385,2,3,2306,426,7,3,Economy,Touchline Section,2,Group Stage
385,3,1,2307,841,2,3,Economy,Upper Deck,1,Early Knockout
385,3,2,2307,132,7,3,Economy,Goal Section,0,Group Stage
385,3,3,2307,989,3,3,First,Goal Section,1,Early Knockout
385,4,1,2308,416,4,5,First,Corner Section,2,Group Stage
385,4,2,2308,1134,8,5,First,Touchline Section,2,Early Knockout
385,4,3,2308,842,3,3,Economy,Upper Deck,1,Early Knockout
385,5,1,2309,1491,8,5,Economy,Goal Section,0,Final Knockout
385,5,2,2309,1623,7,3,First,Touchline Section,1,Final Knockout
385,5,3,2309,388,4,4,Economy,Corner Section,2,Group Stage
385,6,1,2310,415,3,5,First,Corner Section,2,Group Stage
385,6,2,2310,1144,4,4,Economy,Goal Section,2,Early Knockout
385,6,3,2310,1709,2,4,First,Upper Deck,2,Final Knockout
386,1,1,2311,1512,8,5,First,Goal Section,0,Final Knockout
386,1,2,2311,1092,8,5,First,Corner Section,2,Early Knockout
386,1,3,2311,156,3,4,First,Goal Section,0,Group Stage
386,2,1,2312,1225,8,3,Economy,Corner Section,3,Early Knockout
386,2,2,2312,427,8,3,Economy,Touchline Section,2,Group Stage
386,2,3,2312,1007,7,5,First,Goal Section,1,Early Knockout
386,3,1,2313,1221,4,3,Economy,Corner Section,3,Early Knockout
386,3,2,2313,808,4,4,Economy,Goal Section,0,Early Knockout
386,3,3,2313,177,3,4,Economy,Upper Deck,1,Group Stage
386,4,1,2314,104,7,5,Economy,Touchline Section,0,Group Stage
386,4,2,2314,1439,5,4,Economy,Touchline Section,0,Final Knockout
386,4,3,2314,591,4,3,Economy,Touchline Section,3,Group Stage
386,5,1,2315,136,4,4,Economy,Goal Section,0,Group Stage
386,5,2,2315,1341,5,5,First,Goal Section,3,Early Knockout
386,5,3,2315,1111,6,5,Economy,Touchline Section,2,Early Knockout
386,6,1,2316,1857,3,4,Economy,Upper Deck,3,Final Knockout
386,6,2,2316,540,2,5,First,Upper Deck,3,Group Stage
386,6,3,2316,520,3,5,Economy,Upper Deck,3,Group Stage
387,1,1,2317,1754,5,4,First,Corner Section,2,Final Knockout
387,1,2,2317,1105,7,4,Economy,Touchline Section,2,Early Knockout
387,1,3,2317,550,5,3,Economy,Corner Section,3,Group Stage
387,2,1,2318,630,8,5,First,Touchline Section,3,Group Stage
387,2,2,2318,1814,2,4,Economy,Goal Section,2,Final Knockout
387,2,3,2318,1402,3,5,Economy,Corner Section,0,Final Knockout
387,3,1,2319,499,3,5,First,Goal Section,2,Group Stage
387,3,2,2319,1556,3,3,Economy,Corner Section,1,Final Knockout
387,3,3,2319,476,8,4,Economy,Goal Section,2,Group Stage
387,4,1,2320,1382,4,5,First,Upper Deck,0,Final Knockout
387,4,2,2320,1413,7,3,First,Corner Section,0,Final Knockout
387,4,3,2320,1012,5,3,Economy,Upper Deck,2,Early Knockout
387,5,1,2321,1230,6,4,Economy,Corner Section,3,Early Knockout
387,5,2,2321,1381,3,5,First,Upper Deck,0,Final Knockout
387,5,3,2321,656,6,3,First,Goal Section,3,Group Stage
387,6,1,2322,1831,5,3,First,Goal Section,2,Final Knockout
387,6,2,2322,149,3,3,First,Goal Section,0,Group Stage
387,6,3,2322,730,3,5,Economy,Corner Section,0,Early Knockout
388,1,1,2323,683,5,4,Economy,Upper Deck,0,Early Knockout
388,1,2,2323,1473,4,3,Economy,Goal Section,0,Final Knockout
388,1,3,2323,1445,4,5,Economy,Touchline Section,0,Final Knockout
388,2,1,2324,1969,3,5,First,Touchline Section,3,Final Knockout
388,2,2,2324,561,2,5,Economy,Corner Section,3,Group Stage
388,2,3,2324,1075,5,3,First,Corner Section,2,Early Knockout
388,3,1,2325,1941,3,4,Economy,Touchline Section,3,Final Knockout
388,3,2,2325,1774,4,4,Economy,Touchline Section,2,Final Knockout
388,3,3,2325,731,4,5,Economy,Corner Section,0,Early Knockout
388,4,1,2326,746,5,4,First,Corner Section,0,Early Knockout
388,4,2,2326,1026,5,5,Economy,Upper Deck,2,Early Knockout
388,4,3,2326,332,4,5,First,Goal Section,1,Group Stage
388,5,1,2327,1821,2,5,Economy,Goal Section,2,Final Knockout
388,5,2,2327,1683,4,3,Economy,Upper Deck,2,Final Knockout
388,5,3,2327,42,8,5,First,Upper Deck,0,Group Stage
388,6,1,2328,407,2,4,First,Corner Section,2,Group Stage
388,6,2,2328,1133,7,5,First,Touchline Section,2,Early Knockout
388,6,3,2328,145,6,5,Economy,Goal Section,0,Group Stage
389,1,1,2329,940,3,5,Economy,Touchline Section,1,Early Knockout
389,1,2,2329,251,7,5,First,Corner Section,1,Group Stage
389,1,3,2329,1913,3,3,First,Corner Section,3,Final Knockout
389,2,1,2330,1602,7,3,Economy,Touchline Section,1,Final Knockout
389,2,2,2330,313,6,5,Economy,Goal Section,1,Group Stage
389,2,3,2330,99,2,5,Economy,Touchline Section,0,Group Stage
389,3,1,2331,599,5,4,Economy,Touchline Section,3,Group Stage
389,3,2,2331,2013,5,5,First,Goal Section,3,Final Knockout
389,3,3,2331,1250,5,4,First,Corner Section,3,Early Knockout
389,4,1,2332,1111,6,5,Economy,Touchline Section,2,Early Knockout
389,4,2,2332,84,8,5,First,Corner Section,0,Group Stage
389,4,3,2332,1658,7,5,Economy,Goal Section,1,Final Knockout
389,5,1,2333,1414,8,3,First,Corner Section,0,Final Knockout
389,5,2,2333,1823,4,5,Economy,Goal Section,2,Final Knockout
389,5,3,2333,1718,4,5,First,Upper Deck,2,Final Knockout
389,6,1,2334,473,5,4,Economy,Goal Section,2,Group Stage
389,6,2,2334,1293,6,4,First,Touchline Section,3,Early Knockout
389,6,3,2334,2007,6,4,First,Goal Section,3,Final Knockout
390,1,1,2335,1578,4,3,First,Corner Section,1,Final Knockout
390,1,2,2335,379,2,3,Economy,Corner Section,2,Group Stage
390,1,3,2335,1965,6,4,First,Touchline Section,3,Final Knockout
390,2,1,2336,1426,6,5,First,Corner Section,0,Final Knockout
390,2,2,2336,1056,7,3,Economy,Corner Section,2,Early Knockout
390,2,3,2336,1752,3,4,First,Corner Section,2,Final Knockout
390,3,1,2337,1607,5,4,Economy,Touchline Section,1,Final Knockout
390,3,2,2337,1392,7,3,Economy,Corner Section,0,Final Knockout
390,3,3,2337,1249,4,4,First,Corner Section,3,Early Knockout
390,4,1,2338,1751,2,4,First,Corner Section,2,Final Knockout
390,4,2,2338,1746,4,3,First,Corner Section,2,Final Knockout
390,4,3,2338,542,4,5,First,Upper Deck,3,Group Stage
390,5,1,2339,396,5,5,Economy,Corner Section,2,Group Stage
390,5,2,2339,1896,7,3,Economy,Corner Section,3,Final Knockout
390,5,3,2339,551,6,3,Economy,Corner Section,3,Group Stage
390,6,1,2340,1660,2,3,First,Goal Section,1,Final Knockout
390,6,2,2340,1840,7,4,First,Goal Section,2,Final Knockout
390,6,3,2340,213,4,3,Economy,Corner Section,1,Group Stage
391,1,1,2341,985,6,5,Economy,Goal Section,1,Early Knockout
391,1,2,2341,966,8,5,First,Touchline Section,1,Early Knockout
391,1,3,2341,895,7,4,Economy,Corner Section,1,Early Knockout
391,2,1,2342,1532,7,5,Economy,Upper Deck,1,Final Knockout
391,2,2,2342,530,6,3,First,Upper Deck,3,Group Stage
391,2,3,2342,1769,6,3,Economy,Touchline Section,2,Final Knockout
391,3,1,2343,1334,5,4,First,Goal Section,3,Early Knockout
391,3,2,2343,1247,2,4,First,Corner Section,3,Early Knockout
391,3,3,2343,1967,8,4,First,Touchline Section,3,Final Knockout
391,4,1,2344,599,5,4,Economy,Touchline Section,3,Group Stage
391,4,2,2344,694,2,3,First,Upper Deck,0,Early Knockout
391,4,3,2344,844,5,3,Economy,Upper Deck,1,Early Knockout
391,5,1,2345,1739,4,5,Economy,Corner Section,2,Final Knockout
391,5,2,2345,115,4,4,First,Touchline Section,0,Group Stage
391,5,3,2345,774,5,5,Economy,Touchline Section,0,Early Knockout
391,6,1,2346,1438,4,4,Economy,Touchline Section,0,Final Knockout
391,6,2,2346,2016,8,5,First,Goal Section,3,Final Knockout
391,6,3,2346,2008,7,4,First,Goal Section,3,Final Knockout
392,1,1,2347,593,6,3,Economy,Touchline Section,3,Group Stage
392,1,2,2347,1899,3,4,Economy,Corner Section,3,Final Knockout
392,1,3,2347,1811,6,3,Economy,Goal Section,2,Final Knockout
392,2,1,2348,1048,6,5,First,Upper Deck,2,Early Knockout
392,2,2,2348,819,8,5,Economy,Goal Section,0,Early Knockout
392,2,3,2348,1660,2,3,First,Goal Section,1,Final Knockout
392,3,1,2349,831,6,4,First,Goal Section,0,Early Knockout
392,3,2,2349,1892,3,3,Economy,Corner Section,3,Final Knockout
392,3,3,2349,947,3,3,First,Touchline Section,1,Early Knockout
392,4,1,2350,714,8,5,First,Upper Deck,0,Early Knockout
392,4,2,2350,41,7,5,First,Upper Deck,0,Group Stage
392,4,3,2350,1103,5,4,Economy,Touchline Section,2,Early Knockout
392,5,1,2351,256,5,3,Economy,Touchline Section,1,Group Stage
392,5,2,2351,444,4,3,First,Touchline Section,2,Group Stage
392,5,3,2351,434,8,4,Economy,Touchline Section,2,Group Stage
392,6,1,2352,25,5,3,First,Upper Deck,0,Group Stage
392,6,2,2352,459,5,5,First,Touchline Section,2,Group Stage
392,6,3,2352,1001,8,4,First,Goal Section,1,Early Knockout
393,1,1,2353,569,3,3,First,Corner Section,3,Group Stage
393,1,2,2353,558,6,4,Economy,Corner Section,3,Group Stage
393,1,3,2353,902,7,5,Economy,Corner Section,1,Early Knockout
393,2,1,2354,1852,5,3,Economy,Upper Deck,3,Final Knockout
393,2,2,2354,1753,4,4,First,Corner Section,2,Final Knockout
393,2,3,2354,51,3,4,Economy,Corner Section,0,Group Stage
393,3,1,2355,562,3,5,Economy,Corner Section,3,Group Stage
393,3,2,2355,1448,7,5,Economy,Touchline Section,0,Final Knockout
393,3,3,2355,178,4,4,Economy,Upper Deck,1,Group Stage
393,4,1,2356,13,7,4,Economy,Upper Deck,0,Group Stage
393,4,2,2356,1240,2,3,First,Corner Section,3,Early Knockout
393,4,3,2356,186,5,5,Economy,Upper Deck,1,Group Stage
393,5,1,2357,365,2,4,First,Upper Deck,2,Group Stage
393,5,2,2357,81,5,5,First,Corner Section,0,Group Stage
393,5,3,2357,1531,6,5,Economy,Upper Deck,1,Final Knockout
393,6,1,2358,1217,7,5,First,Upper Deck,3,Early Knockout
393,6,2,2358,1294,7,4,First,Touchline Section,3,Early Knockout
393,6,3,2358,531,7,3,First,Upper Deck,3,Group Stage
394,1,1,2359,1141,8,3,Economy,Goal Section,2,Early Knockout
394,1,2,2359,805,8,3,Economy,Goal Section,0,Early Knockout
394,1,3,2359,160,7,4,First,Goal Section,0,Group Stage
394,2,1,2360,1251,6,4,First,Corner Section,3,Early Knockout
394,2,2,2360,1724,3,3,Economy,Corner Section,2,Final Knockout
394,2,3,2360,21,8,5,Economy,Upper Deck,0,Group Stage
394,3,1,2361,1958,6,3,First,Touchline Section,3,Final Knockout
394,3,2,2361,1452,4,3,First,Touchline Section,0,Final Knockout
394,3,3,2361,1796,5,4,First,Touchline Section,2,Final Knockout
394,4,1,2362,1500,3,4,First,Goal Section,0,Final Knockout
394,4,2,2362,371,8,4,First,Upper Deck,2,Group Stage
394,4,3,2362,1657,6,5,Economy,Goal Section,1,Final Knockout
394,5,1,2363,1348,5,3,Economy,Upper Deck,0,Final Knockout
394,5,2,2363,31,4,4,First,Upper Deck,0,Group Stage
394,5,3,2363,1227,3,4,Economy,Corner Section,3,Early Knockout
394,6,1,2364,1516,5,3,Economy,Upper Deck,1,Final Knockout
394,6,2,2364,22,2,3,First,Upper Deck,0,Group Stage
394,6,3,2364,1059,3,4,Economy,Corner Section,2,Early Knockout
395,1,1,2365,1930,6,5,First,Corner Section,3,Final Knockout
395,1,2,2365,1741,6,5,Economy,Corner Section,2,Final Knockout
395,1,3,2365,620,5,4,First,Touchline Section,3,Group Stage
395,2,1,2366,670,6,5,First,Goal Section,3,Group Stage
395,2,2,2366,1900,4,4,Economy,Corner Section,3,Final Knockout
395,2,3,2366,1037,2,4,First,Upper Deck,2,Early Knockout
395,3,1,2367,1490,7,5,Economy,Goal Section,0,Final Knockout
395,3,2,2367,1902,6,4,Economy,Corner Section,3,Final Knockout
395,3,3,2367,1839,6,4,First,Goal Section,2,Final Knockout
395,4,1,2368,1089,5,5,First,Corner Section,2,Early Knockout
395,4,2,2368,934,4,4,Economy,Touchline Section,1,Early Knockout
395,4,3,2368,3,4,3,Economy,Upper Deck,0,Group Stage
395,5,1,2369,742,8,3,First,Corner Section,0,Early Knockout
395,5,2,2369,683,5,4,Economy,Upper Deck,0,Early Knockout
395,5,3,2369,1918,8,3,First,Corner Section,3,Final Knockout
395,6,1,2370,1868,7,5,Economy,Upper Deck,3,Final Knockout
395,6,2,2370,865,5,3,First,Upper Deck,1,Early Knockout
395,6,3,2370,17,4,5,Economy,Upper Deck,0,Group Stage
396,1,1,2371,1113,8,5,Economy,Touchline Section,2,Early Knockout
396,1,2,2371,1923,6,4,First,Corner Section,3,Final Knockout
396,1,3,2371,929,6,3,Economy,Touchline Section,1,Early Knockout
396,2,1,2372,710,4,5,First,Upper Deck,0,Early Knockout
396,2,2,2372,724,4,4,Economy,Corner Section,0,Early Knockout
396,2,3,2372,1884,2,5,First,Upper Deck,3,Final Knockout
396,3,1,2373,951,7,3,First,Touchline Section,1,Early Knockout
396,3,2,2373,592,5,3,Economy,Touchline Section,3,Group Stage
396,3,3,2373,507,4,3,Economy,Upper Deck,3,Group Stage
396,4,1,2374,70,8,3,First,Corner Section,0,Group Stage
396,4,2,2374,1067,4,5,Economy,Corner Section,2,Early Knockout
396,4,3,2374,732,5,5,Economy,Corner Section,0,Early Knockout
396,5,1,2375,168,8,5,First,Goal Section,0,Group Stage
396,5,2,2375,622,7,4,First,Touchline Section,3,Group Stage
396,5,3,2375,400,2,3,First,Corner Section,2,Group Stage
396,6,1,2376,1376,5,4,First,Upper Deck,0,Final Knockout
396,6,2,2376,797,7,5,First,Touchline Section,0,Early Knockout
396,6,3,2376,1527,2,5,Economy,Upper Deck,1,Final Knockout
397,1,1,2377,579,6,4,First,Corner Section,3,Group Stage
397,1,2,2377,1740,5,5,Economy,Corner Section,2,Final Knockout
397,1,3,2377,1103,5,4,Economy,Touchline Section,2,Early Knockout
397,2,1,2378,700,8,3,First,Upper Deck,0,Early Knockout
397,2,2,2378,1410,4,3,First,Corner Section,0,Final Knockout
397,2,3,2378,1779,2,5,Economy,Touchline Section,2,Final Knockout
397,3,1,2379,79,3,5,First,Corner Section,0,Group Stage
397,3,2,2379,1984,4,4,Economy,Goal Section,3,Final Knockout
397,3,3,2379,175,8,3,Economy,Upper Deck,1,Group Stage
397,4,1,2380,1575,8,5,Economy,Corner Section,1,Final Knockout
397,4,2,2380,1570,3,5,Economy,Corner Section,1,Final Knockout
397,4,3,2380,693,8,5,Economy,Upper Deck,0,Early Knockout
397,5,1,2381,441,8,5,Economy,Touchline Section,2,Group Stage
397,5,2,2381,1205,2,4,First,Upper Deck,3,Early Knockout
397,5,3,2381,706,7,4,First,Upper Deck,0,Early Knockout
397,6,1,2382,768,6,4,Economy,Touchline Section,0,Early Knockout
397,6,2,2382,1938,7,3,Economy,Touchline Section,3,Final Knockout
397,6,3,2382,1348,5,3,Economy,Upper Deck,0,Final Knockout
398,1,1,2383,1376,5,4,First,Upper Deck,0,Final Knockout
398,1,2,2383,1459,4,4,First,Touchline Section,0,Final Knockout
398,1,3,2383,193,5,3,First,Upper Deck,1,Group Stage
398,2,1,2384,1178,3,3,Economy,Upper Deck,3,Early Knockout
398,2,2,2384,863,3,3,First,Upper Deck,1,Early Knockout
398,2,3,2384,1592,4,5,First,Corner Section,1,Final Knockout
398,3,1,2385,700,8,3,First,Upper Deck,0,Early Knockout
398,3,2,2385,919,3,5,First,Corner Section,1,Early Knockout
398,3,3,2385,1395,3,4,Economy,Corner Section,0,Final Knockout
398,4,1,2386,661,4,4,First,Goal Section,3,Group Stage
398,4,2,2386,261,3,4,Economy,Touchline Section,1,Group Stage
398,4,3,2386,1301,7,5,First,Touchline Section,3,Early Knockout
398,5,1,2387,1086,2,5,First,Corner Section,2,Early Knockout
398,5,2,2387,1504,7,4,First,Goal Section,0,Final Knockout
398,5,3,2387,995,2,4,First,Goal Section,1,Early Knockout
398,6,1,2388,754,6,5,First,Corner Section,0,Early Knockout
398,6,2,2388,1766,3,3,Economy,Touchline Section,2,Final Knockout
398,6,3,2388,1049,7,5,First,Upper Deck,2,Early Knockout
399,1,1,2389,370,7,4,First,Upper Deck,2,Group Stage
399,1,2,2389,200,5,4,First,Upper Deck,1,Group Stage
399,1,3,2389,168,8,5,First,Goal Section,0,Group Stage
399,2,1,2390,598,4,4,Economy,Touchline Section,3,Group Stage
399,2,2,2390,1092,8,5,First,Corner Section,2,Early Knockout
399,2,3,2390,613,5,3,First,Touchline Section,3,Group Stage
399,3,1,2391,1164,3,4,First,Goal Section,2,Early Knockout
399,3,2,2391,149,3,3,First,Goal Section,0,Group Stage
399,3,3,2391,478,3,5,Economy,Goal Section,2,Group Stage
399,4,1,2392,1142,2,4,Economy,Goal Section,2,Early Knockout
399,4,2,2392,596,2,4,Economy,Touchline Section,3,Group Stage
399,4,3,2392,743,2,4,First,Corner Section,0,Early Knockout
399,5,1,2393,1384,6,5,First,Upper Deck,0,Final Knockout
399,5,2,2393,1999,5,3,First,Goal Section,3,Final Knockout
399,5,3,2393,1524,6,4,Economy,Upper Deck,1,Final Knockout
399,6,1,2394,1573,6,5,Economy,Corner Section,1,Final Knockout
399,6,2,2394,361,5,3,First,Upper Deck,2,Group Stage
399,6,3,2394,259,8,3,Economy,Touchline Section,1,Group Stage
400,1,1,2395,1678,6,5,First,Goal Section,1,Final Knockout
400,1,2,2395,1506,2,5,First,Goal Section,0,Final Knockout
400,1,3,2395,533,2,4,First,Upper Deck,3,Group Stage
400,2,1,2396,300,7,3,Economy,Goal Section,1,Group Stage
400,2,2,2396,662,5,4,First,Goal Section,3,Group Stage
400,2,3,2396,679,8,3,Economy,Upper Deck,0,Early Knockout
400,3,1,2397,1653,2,5,Economy,Goal Section,1,Final Knockout
400,3,2,2397,1866,5,5,Economy,Upper Deck,3,Final Knockout
400,3,3,2397,1457,2,4,First,Touchline Section,0,Final Knockout
400,4,1,2398,1256,4,5,First,Corner Section,3,Early Knockout
400,4,2,2398,1227,3,4,Economy,Corner Section,3,Early Knockout
400,4,3,2398,119,8,4,First,Touchline Section,0,Group Stage
400,5,1,2399,1936,5,3,Economy,Touchline Section,3,Final Knockout
400,5,2,2399,1154,7,5,Economy,Goal Section,2,Early Knockout
400,5,3,2399,81,5,5,First,Corner Section,0,Group Stage
400,6,1,2400,1897,8,3,Economy,Corner Section,3,Final Knockout
400,6,2,2400,510,7,3,Economy,Upper Deck,3,Group Stage
400,6,3,2400,1575,8,5,Economy,Corner Section,1,Final Knockout
401,1,1,2401,1961,2,4,First,Touchline Section,3,Final Knockout
401,1,2,2401,862,2,3,First,Upper Deck,1,Early Knockout
401,1,3,2401,156,3,4,First,Goal Section,0,Group Stage
401,2,1,2402,1539,7,3,First,Upper Deck,1,Final Knockout
401,2,2,2402,941,4,5,Economy,Touchline Section,1,Early Knockout
401,2,3,2402,1401,2,5,Economy,Corner Section,0,Final Knockout
401,3,1,2403,1003,3,5,First,Goal Section,1,Early Knockout
401,3,2,2403,2006,5,4,First,Goal Section,3,Final Knockout
401,3,3,2403,329,8,4,First,Goal Section,1,Group Stage
401,4,1,2404,1642,5,3,Economy,Goal Section,1,Final Knockout
401,4,2,2404,1733,5,4,Economy,Corner Section,2,Final Knockout
401,4,3,2404,1800,2,5,First,Touchline Section,2,Final Knockout
401,5,1,2405,939,2,5,Economy,Touchline Section,1,Early Knockout
401,5,2,2405,540,2,5,First,Upper Deck,3,Group Stage
401,5,3,2405,1542,3,4,First,Upper Deck,1,Final Knockout
401,6,1,2406,854,8,4,Economy,Upper Deck,1,Early Knockout
401,6,2,2406,916,7,4,First,Corner Section,1,Early Knockout
401,6,3,2406,1837,4,4,First,Goal Section,2,Final Knockout
402,1,1,2407,713,7,5,First,Upper Deck,0,Early Knockout
402,1,2,2407,1604,2,4,Economy,Touchline Section,1,Final Knockout
402,1,3,2407,1601,6,3,Economy,Touchline Section,1,Final Knockout
402,2,1,2408,20,7,5,Economy,Upper Deck,0,Group Stage
402,2,2,2408,568,2,3,First,Corner Section,3,Group Stage
402,2,3,2408,1710,3,4,First,Upper Deck,2,Final Knockout
402,3,1,2409,1571,4,5,Economy,Corner Section,1,Final Knockout
402,3,2,2409,990,4,3,First,Goal Section,1,Early Knockout
402,3,3,2409,565,6,5,Economy,Corner Section,3,Group Stage
402,4,1,2410,1956,4,3,First,Touchline Section,3,Final Knockout
402,4,2,2410,1904,8,4,Economy,Corner Section,3,Final Knockout
402,4,3,2410,321,7,3,First,Goal Section,1,Group Stage
402,5,1,2411,328,7,4,First,Goal Section,1,Group Stage
402,5,2,2411,1167,6,4,First,Goal Section,2,Early Knockout
402,5,3,2411,1159,5,3,First,Goal Section,2,Early Knockout
402,6,1,2412,487,5,3,First,Goal Section,2,Group Stage
402,6,2,2412,1396,4,4,Economy,Corner Section,0,Final Knockout
402,6,3,2412,683,5,4,Economy,Upper Deck,0,Early Knockout
403,1,1,2413,1426,6,5,First,Corner Section,0,Final Knockout
403,1,2,2413,668,4,5,First,Goal Section,3,Group Stage
403,1,3,2413,735,8,5,Economy,Corner Section,0,Early Knockout
403,2,1,2414,1968,2,5,First,Touchline Section,3,Final Knockout
403,2,2,2414,635,6,3,Economy,Goal Section,3,Group Stage
403,2,3,2414,1696,3,5,Economy,Upper Deck,2,Final Knockout
403,3,1,2415,427,8,3,Economy,Touchline Section,2,Group Stage
403,3,2,2415,296,3,3,Economy,Goal Section,1,Group Stage
403,3,3,2415,1299,5,5,First,Touchline Section,3,Early Knockout
403,4,1,2416,1851,4,3,Economy,Upper Deck,3,Final Knockout
403,4,2,2416,323,2,4,First,Goal Section,1,Group Stage
403,4,3,2416,362,6,3,First,Upper Deck,2,Group Stage
403,5,1,2417,1139,6,3,Economy,Goal Section,2,Early Knockout
403,5,2,2417,1379,8,4,First,Upper Deck,0,Final Knockout
403,5,3,2417,822,4,3,First,Goal Section,0,Early Knockout
403,6,1,2418,77,8,4,First,Corner Section,0,Group Stage
403,6,2,2418,635,6,3,Economy,Goal Section,3,Group Stage
403,6,3,2418,1816,4,4,Economy,Goal Section,2,Final Knockout
404,1,1,2419,584,4,5,First,Corner Section,3,Group Stage
404,1,2,2419,123,5,5,First,Touchline Section,0,Group Stage
404,1,3,2419,863,3,3,First,Upper Deck,1,Early Knockout
404,2,1,2420,337,2,3,Economy,Upper Deck,2,Group Stage
404,2,2,2420,228,5,5,Economy,Corner Section,1,Group Stage
404,2,3,2420,2004,3,4,First,Goal Section,3,Final Knockout
404,3,1,2421,1215,5,5,First,Upper Deck,3,Early Knockout
404,3,2,2421,1498,8,3,First,Goal Section,0,Final Knockout
404,3,3,2421,1324,2,3,First,Goal Section,3,Early Knockout
404,4,1,2422,136,4,4,Economy,Goal Section,0,Group Stage
404,4,2,2422,409,4,4,First,Corner Section,2,Group Stage
404,4,3,2422,694,2,3,First,Upper Deck,0,Early Knockout
404,5,1,2423,1945,7,4,Economy,Touchline Section,3,Final Knockout
404,5,2,2423,37,3,5,First,Upper Deck,0,Group Stage
404,5,3,2423,1585,4,4,First,Corner Section,1,Final Knockout
404,6,1,2424,1233,2,5,Economy,Corner Section,3,Early Knockout
404,6,2,2424,1650,6,4,Economy,Goal Section,1,Final Knockout
404,6,3,2424,1823,4,5,Economy,Goal Section,2,Final Knockout
405,1,1,2425,29,2,4,First,Upper Deck,0,Group Stage
405,1,2,2425,27,7,3,First,Upper Deck,0,Group Stage
405,1,3,2425,568,2,3,First,Corner Section,3,Group Stage
405,2,1,2426,1247,2,4,First,Corner Section,3,Early Knockout
405,2,2,2426,124,6,5,First,Touchline Section,0,Group Stage
405,2,3,2426,1153,6,5,Economy,Goal Section,2,Early Knockout
405,3,1,2427,772,3,5,Economy,Touchline Section,0,Early Knockout
405,3,2,2427,717,4,3,Economy,Corner Section,0,Early Knockout
405,3,3,2427,1912,2,3,First,Corner Section,3,Final Knockout
405,4,1,2428,965,7,5,First,Touchline Section,1,Early Knockout
405,4,2,2428,1509,5,5,First,Goal Section,0,Final Knockout
405,4,3,2428,149,3,3,First,Goal Section,0,Group Stage
405,5,1,2429,1812,7,3,Economy,Goal Section,2,Final Knockout
405,5,2,2429,763,8,3,Economy,Touchline Section,0,Early Knockout
405,5,3,2429,1283,3,3,First,Touchline Section,3,Early Knockout
405,6,1,2430,571,5,3,First,Corner Section,3,Group Stage
405,6,2,2430,62,7,5,Economy,Corner Section,0,Group Stage
405,6,3,2430,1394,2,4,Economy,Corner Section,0,Final Knockout
406,1,1,2431,332,4,5,First,Goal Section,1,Group Stage
406,1,2,2431,1654,3,5,Economy,Goal Section,1,Final Knockout
406,1,3,2431,1420,7,4,First,Corner Section,0,Final Knockout
406,2,1,2432,147,8,5,Economy,Goal Section,0,Group Stage
406,2,2,2432,1069,6,5,Economy,Corner Section,2,Early Knockout
