respID,qID,altID,obsID,profileID,price,seat_quality,number_of_games,pass__quality
429,5,2,2573,261,1,Corner Section,1,Gold
429,5,3,2573,185,1.5,Touchline Section,2,Silver
429,6,1,2574,155,0.5,Touchline Section,1,Silver
429,6,2,2574,278,2.5,Goal Section,1,Gold
429,6,3,2574,127,0.5,Touchline Section,0,Silver
430,1,1,2575,217,3.5,Touchline Section,3,Silver
430,1,2,2575,150,1.5,Corner Section,1,Silver
430,1,3,2575,161,3.5,Touchline Section,1,Silver
430,2,1,2576,156,1,Touchline Section,1,Silver
430,2,2,2576,37,1,Corner Section,1,Bronze
430,2,3,2576,84,3.5,Goal Section,2,Bronze
430,3,1,2577,120,0.5,Corner Section,0,Silver
430,3,2,2577,175,3.5,Upper Deck,2,Silver
430,3,3,2577,216,3,Touchline Section,3,Silver
430,4,1,2578,130,2,Touchline Section,0,Silver
430,4,2,2578,30,1,Upper Deck,1,Bronze
430,4,3,2578,299,2.5,Touchline Section,2,Gold
430,5,1,2579,276,1.5,Goal Section,1,Gold
430,5,2,2579,14,3.5,Corner Section,0,Bronze
430,5,3,2579,154,3.5,Corner Section,1,Silver
430,6,1,2580,252,3.5,Goal Section,0,Gold
430,6,2,2580,21,3.5,Touchline Section,0,Bronze
430,6,3,2580,176,0.5,Corner Section,2,Silver
431,1,1,2581,50,0.5,Goal Section,1,Bronze
431,1,2,2581,13,3,Corner Section,0,Bronze
431,1,3,2581,78,0.5,Goal Section,2,Bronze
431,2,1,2582,255,1.5,Upper Deck,1,Gold
431,2,2,2582,111,3,Goal Section,3,Bronze
431,2,3,2582,48,3,Touchline Section,1,Bronze
431,3,1,2583,191,1,Goal Section,2,Silver
431,3,2,2583,80,1.5,Goal Section,2,Bronze
431,3,3,2583,291,2,Corner Section,2,Gold
431,4,1,2584,53,2,Goal Section,1,Bronze
431,4,2,2584,194,2.5,Goal Section,2,Silver
431,4,3,2584,238,3.5,Corner Section,0,Gold
431,5,1,2585,38,1.5,Corner Section,1,Bronze
431,5,2,2585,92,0.5,Corner Section,3,Bronze
431,5,3,2585,214,2,Touchline Section,3,Silver
431,6,1,2586,194,2.5,Goal Section,2,Silver
431,6,2,2586,193,2,Goal Section,2,Silver
431,6,3,2586,65,1,Corner Section,2,Bronze
432,1,1,2587,222,2.5,Goal Section,3,Silver
432,1,2,2587,129,1.5,Touchline Section,0,Silver
432,1,3,2587,132,3,Touchline Section,0,Silver
432,2,1,2588,114,1,Upper Deck,0,Silver
432,2,2,2588,207,2,Corner Section,3,Silver
432,2,3,2588,94,1.5,Corner Section,3,Bronze
432,3,1,2589,54,2.5,Goal Section,1,Bronze
432,3,2,2589,283,1.5,Upper Deck,2,Gold
432,3,3,2589,160,3,Touchline Section,1,Silver
432,4,1,2590,300,3,Touchline Section,2,Gold
432,4,2,2590,214,2,Touchline Section,3,Silver
432,4,3,2590,319,2,Corner Section,3,Gold
432,5,1,2591,185,1.5,Touchline Section,2,Silver
432,5,2,2591,210,3.5,Corner Section,3,Silver
432,5,3,2591,15,0.5,Touchline Section,0,Bronze
432,6,1,2592,332,1.5,Goal Section,3,Gold
432,6,2,2592,118,3,Upper Deck,0,Silver
432,6,3,2592,45,1.5,Touchline Section,1,Bronze
433,1,1,2593,268,1,Touchline Section,1,Gold
433,1,2,2593,294,3.5,Corner Section,2,Gold
433,1,3,2593,206,1.5,Corner Section,3,Silver
433,2,1,2594,217,3.5,Touchline Section,3,Silver
433,2,2,2594,270,2,Touchline Section,1,Gold
433,2,3,2594,46,2,Touchline Section,1,Bronze
433,3,1,2595,129,1.5,Touchline Section,0,Silver
433,3,2,2595,258,3,Upper Deck,1,Gold
433,3,3,2595,159,2.5,Touchline Section,1,Silver
433,4,1,2596,109,2,Goal Section,3,Bronze
433,4,2,2596,158,2,Touchline Section,1,Silver
433,4,3,2596,277,2,Goal Section,1,Gold
433,5,1,2597,34,3,Upper Deck,1,Bronze
433,5,2,2597,225,0.5,Upper Deck,0,Gold
433,5,3,2597,209,3,Corner Section,3,Silver
433,6,1,2598,305,2,Goal Section,2,Gold
433,6,2,2598,106,0.5,Goal Section,3,Bronze
433,6,3,2598,149,1,Corner Section,1,Silver
434,1,1,2599,140,3.5,Goal Section,0,Silver
434,1,2,2599,42,3.5,Corner Section,1,Bronze
434,1,3,2599,29,0.5,Upper Deck,1,Bronze
434,2,1,2600,128,1,Touchline Section,0,Silver
434,2,2,2600,217,3.5,Touchline Section,3,Silver
434,2,3,2600,226,1,Upper Deck,0,Gold
434,3,1,2601,325,1.5,Touchline Section,3,Gold
434,3,2,2601,31,1.5,Upper Deck,1,Bronze
434,3,3,2601,286,3,Upper Deck,2,Gold
434,4,1,2602,30,1,Upper Deck,1,Bronze
434,4,2,2602,319,2,Corner Section,3,Gold
434,4,3,2602,274,0.5,Goal Section,1,Gold
434,5,1,2603,137,2,Goal Section,0,Silver
434,5,2,2603,10,1.5,Corner Section,0,Bronze
434,5,3,2603,125,3,Corner Section,0,Silver
434,6,1,2604,107,1,Goal Section,3,Bronze
434,6,2,2604,134,0.5,Goal Section,0,Silver
434,6,3,2604,181,3,Corner Section,2,Silver
435,1,1,2605,146,3,Upper Deck,1,Silver
435,1,2,2605,237,3,Corner Section,0,Gold
435,1,3,2605,130,2,Touchline Section,0,Silver
435,2,1,2606,44,1,Touchline Section,1,Bronze
435,2,2,2606,90,3,Upper Deck,3,Bronze
435,2,3,2606,295,0.5,Touchline Section,2,Gold
435,3,1,2607,51,1,Goal Section,1,Bronze
435,3,2,2607,311,1.5,Upper Deck,3,Gold
435,3,3,2607,267,0.5,Touchline Section,1,Gold
435,4,1,2608,302,0.5,Goal Section,2,Gold
435,4,2,2608,121,1,Corner Section,0,Silver
435,4,3,2608,153,3,Corner Section,1,Silver
435,5,1,2609,166,2.5,Goal Section,1,Silver
435,5,2,2609,240,1,Touchline Section,0,Gold
435,5,3,2609,268,1,Touchline Section,1,Gold
435,6,1,2610,121,1,Corner Section,0,Silver
435,6,2,2610,205,1,Corner Section,3,Silver
435,6,3,2610,210,3.5,Corner Section,3,Silver
436,1,1,2611,314,3,Upper Deck,3,Gold
436,1,2,2611,191,1,Goal Section,2,Silver
436,1,3,2611,18,2,Touchline Section,0,Bronze
436,2,1,2612,69,3,Corner Section,2,Bronze
436,2,2,2612,36,0.5,Corner Section,1,Bronze
436,2,3,2612,170,1,Upper Deck,2,Silver
436,3,1,2613,21,3.5,Touchline Section,0,Bronze
436,3,2,2613,69,3,Corner Section,2,Bronze
436,3,3,2613,206,1.5,Corner Section,3,Silver
436,4,1,2614,23,1,Goal Section,0,Bronze
436,4,2,2614,239,0.5,Touchline Section,0,Gold
436,4,3,2614,14,3.5,Corner Section,0,Bronze
436,5,1,2615,308,3.5,Goal Section,2,Gold
436,5,2,2615,169,0.5,Upper Deck,2,Silver
436,5,3,2615,334,2.5,Goal Section,3,Gold
436,6,1,2616,15,0.5,Touchline Section,0,Bronze
436,6,2,2616,109,2,Goal Section,3,Bronze
436,6,3,2616,18,2,Touchline Section,0,Bronze
437,1,1,2617,178,1.5,Corner Section,2,Silver
437,1,2,2617,96,2.5,Corner Section,3,Bronze
437,1,3,2617,213,1.5,Touchline Section,3,Silver
437,2,1,2618,43,0.5,Touchline Section,1,Bronze
437,2,2,2618,273,3.5,Touchline Section,1,Gold
437,2,3,2618,261,1,Corner Section,1,Gold
437,3,1,2619,326,2,Touchline Section,3,Gold
437,3,2,2619,307,3,Goal Section,2,Gold
437,3,3,2619,262,1.5,Corner Section,1,Gold
437,4,1,2620,155,0.5,Touchline Section,1,Silver
437,4,2,2620,140,3.5,Goal Section,0,Silver
437,4,3,2620,105,3.5,Touchline Section,3,Bronze
437,5,1,2621,290,1.5,Corner Section,2,Gold
437,5,2,2621,172,2,Upper Deck,2,Silver
437,5,3,2621,3,1.5,Upper Deck,0,Bronze
437,6,1,2622,92,0.5,Corner Section,3,Bronze
437,6,2,2622,77,3.5,Touchline Section,2,Bronze
437,6,3,2622,187,2.5,Touchline Section,2,Silver
438,1,1,2623,32,2,Upper Deck,1,Bronze
438,1,2,2623,190,0.5,Goal Section,2,Silver
438,1,3,2623,81,2,Goal Section,2,Bronze
438,2,1,2624,97,3,Corner Section,3,Bronze
438,2,2,2624,225,0.5,Upper Deck,0,Gold
438,2,3,2624,258,3,Upper Deck,1,Gold
438,3,1,2625,136,1.5,Goal Section,0,Silver
438,3,2,2625,31,1.5,Upper Deck,1,Bronze
438,3,3,2625,22,0.5,Goal Section,0,Bronze
438,4,1,2626,191,1,Goal Section,2,Silver
438,4,2,2626,62,3,Upper Deck,2,Bronze
438,4,3,2626,234,1.5,Corner Section,0,Gold
438,5,1,2627,245,3.5,Touchline Section,0,Gold
438,5,2,2627,306,2.5,Goal Section,2,Gold
438,5,3,2627,113,0.5,Upper Deck,0,Silver
438,6,1,2628,301,3.5,Touchline Section,2,Gold
438,6,2,2628,15,0.5,Touchline Section,0,Bronze
438,6,3,2628,49,3.5,Touchline Section,1,Bronze
439,1,1,2629,256,2,Upper Deck,1,Gold
439,1,2,2629,281,0.5,Upper Deck,2,Gold
439,1,3,2629,128,1,Touchline Section,0,Silver
439,2,1,2630,31,1.5,Upper Deck,1,Bronze
439,2,2,2630,158,2,Touchline Section,1,Silver
439,2,3,2630,95,2,Corner Section,3,Bronze
439,3,1,2631,325,1.5,Touchline Section,3,Gold
439,3,2,2631,172,2,Upper Deck,2,Silver
439,3,3,2631,107,1,Goal Section,3,Bronze
439,4,1,2632,153,3,Corner Section,1,Silver
439,4,2,2632,222,2.5,Goal Section,3,Silver
439,4,3,2632,82,2.5,Goal Section,2,Bronze
439,5,1,2633,304,1.5,Goal Section,2,Gold
439,5,2,2633,287,3.5,Upper Deck,2,Gold
439,5,3,2633,143,1.5,Upper Deck,1,Silver
439,6,1,2634,234,1.5,Corner Section,0,Gold
439,6,2,2634,81,2,Goal Section,2,Bronze
439,6,3,2634,260,0.5,Corner Section,1,Gold
440,1,1,2635,181,3,Corner Section,2,Silver
440,1,2,2635,109,2,Goal Section,3,Bronze
440,1,3,2635,296,1,Touchline Section,2,Gold
440,2,1,2636,113,0.5,Upper Deck,0,Silver
440,2,2,2636,56,3.5,Goal Section,1,Bronze
440,2,3,2636,201,2.5,Upper Deck,3,Silver
440,3,1,2637,216,3,Touchline Section,3,Silver
440,3,2,2637,202,3,Upper Deck,3,Silver
440,3,3,2637,264,2.5,Corner Section,1,Gold
440,4,1,2638,78,0.5,Goal Section,2,Bronze
440,4,2,2638,198,1,Upper Deck,3,Silver
440,4,3,2638,250,2.5,Goal Section,0,Gold
440,5,1,2639,136,1.5,Goal Section,0,Silver
440,5,2,2639,321,3,Corner Section,3,Gold
440,5,3,2639,255,1.5,Upper Deck,1,Gold
440,6,1,2640,14,3.5,Corner Section,0,Bronze
440,6,2,2640,124,2.5,Corner Section,0,Silver
440,6,3,2640,222,2.5,Goal Section,3,Silver
441,1,1,2641,326,2,Touchline Section,3,Gold
441,1,2,2641,146,3,Upper Deck,1,Silver
441,1,3,2641,273,3.5,Touchline Section,1,Gold
441,2,1,2642,103,2.5,Touchline Section,3,Bronze
441,2,2,2642,332,1.5,Goal Section,3,Gold
441,2,3,2642,167,3,Goal Section,1,Silver
441,3,1,2643,126,3.5,Corner Section,0,Silver
441,3,2,2643,269,1.5,Touchline Section,1,Gold
441,3,3,2643,310,1,Upper Deck,3,Gold
441,4,1,2644,298,2,Touchline Section,2,Gold
441,4,2,2644,64,0.5,Corner Section,2,Bronze
441,4,3,2644,331,1,Goal Section,3,Gold
441,5,1,2645,236,2.5,Corner Section,0,Gold
441,5,2,2645,225,0.5,Upper Deck,0,Gold
441,5,3,2645,329,3.5,Touchline Section,3,Gold
441,6,1,2646,171,1.5,Upper Deck,2,Silver
441,6,2,2646,298,2,Touchline Section,2,Gold
441,6,3,2646,107,1,Goal Section,3,Bronze
442,1,1,2647,117,2.5,Upper Deck,0,Silver
442,1,2,2647,257,2.5,Upper Deck,1,Gold
442,1,3,2647,177,1,Corner Section,2,Silver
442,2,1,2648,148,0.5,Corner Section,1,Silver
442,2,2,2648,218,0.5,Goal Section,3,Silver
442,2,3,2648,251,3,Goal Section,0,Gold
442,3,1,2649,175,3.5,Upper Deck,2,Silver
442,3,2,2649,105,3.5,Touchline Section,3,Bronze
442,3,3,2649,230,3,Upper Deck,0,Gold
442,4,1,2650,259,3.5,Upper Deck,1,Gold
442,4,2,2650,54,2.5,Goal Section,1,Bronze
442,4,3,2650,244,3,Touchline Section,0,Gold
442,5,1,2651,281,0.5,Upper Deck,2,Gold
442,5,2,2651,224,3.5,Goal Section,3,Silver
442,5,3,2651,310,1,Upper Deck,3,Gold
442,6,1,2652,188,3,Touchline Section,2,Silver
442,6,2,2652,143,1.5,Upper Deck,1,Silver
442,6,3,2652,98,3.5,Corner Section,3,Bronze
443,1,1,2653,224,3.5,Goal Section,3,Silver
443,1,2,2653,179,2,Corner Section,2,Silver
443,1,3,2653,112,3.5,Goal Section,3,Bronze
443,2,1,2654,243,2.5,Touchline Section,0,Gold
443,2,2,2654,282,1,Upper Deck,2,Gold
443,2,3,2654,185,1.5,Touchline Section,2,Silver
443,3,1,2655,288,0.5,Corner Section,2,Gold
443,3,2,2655,208,2.5,Corner Section,3,Silver
443,3,3,2655,83,3,Goal Section,2,Bronze
443,4,1,2656,260,0.5,Corner Section,1,Gold
443,4,2,2656,156,1,Touchline Section,1,Silver
443,4,3,2656,33,2.5,Upper Deck,1,Bronze
443,5,1,2657,196,3.5,Goal Section,2,Silver
443,5,2,2657,213,1.5,Touchline Section,3,Silver
443,5,3,2657,104,3,Touchline Section,3,Bronze
443,6,1,2658,245,3.5,Touchline Section,0,Gold
443,6,2,2658,189,3.5,Touchline Section,2,Silver
443,6,3,2658,90,3,Upper Deck,3,Bronze
444,1,1,2659,235,2,Corner Section,0,Gold
444,1,2,2659,327,2.5,Touchline Section,3,Gold
444,1,3,2659,133,3.5,Touchline Section,0,Silver
444,2,1,2660,166,2.5,Goal Section,1,Silver
444,2,2,2660,60,2,Upper Deck,2,Bronze
444,2,3,2660,23,1,Goal Section,0,Bronze
444,3,1,2661,132,3,Touchline Section,0,Silver
444,3,2,2661,16,1,Touchline Section,0,Bronze
444,3,3,2661,30,1,Upper Deck,1,Bronze
444,4,1,2662,53,2,Goal Section,1,Bronze
444,4,2,2662,214,2,Touchline Section,3,Silver
444,4,3,2662,196,3.5,Goal Section,2,Silver
444,5,1,2663,221,2,Goal Section,3,Silver
444,5,2,2663,188,3,Touchline Section,2,Silver
444,5,3,2663,40,2.5,Corner Section,1,Bronze
444,6,1,2664,193,2,Goal Section,2,Silver
444,6,2,2664,255,1.5,Upper Deck,1,Gold
444,6,3,2664,51,1,Goal Section,1,Bronze
445,1,1,2665,336,3.5,Goal Section,3,Gold
445,1,2,2665,245,3.5,Touchline Section,0,Gold
445,1,3,2665,208,2.5,Corner Section,3,Silver
445,2,1,2666,156,1,Touchline Section,1,Silver
445,2,2,2666,264,2.5,Corner Section,1,Gold
445,2,3,2666,182,3.5,Corner Section,2,Silver
445,3,1,2667,197,0.5,Upper Deck,3,Silver
445,3,2,2667,92,0.5,Corner Section,3,Bronze
445,3,3,2667,268,1,Touchline Section,1,Gold
445,4,1,2668,277,2,Goal Section,1,Gold
445,4,2,2668,239,0.5,Touchline Section,0,Gold
445,4,3,2668,111,3,Goal Section,3,Bronze
445,5,1,2669,201,2.5,Upper Deck,3,Silver
445,5,2,2669,303,1,Goal Section,2,Gold
445,5,3,2669,37,1,Corner Section,1,Bronze
445,6,1,2670,70,3.5,Corner Section,2,Bronze
445,6,2,2670,303,1,Goal Section,2,Gold
445,6,3,2670,269,1.5,Touchline Section,1,Gold
446,1,1,2671,165,2,Goal Section,1,Silver
446,1,2,2671,160,3,Touchline Section,1,Silver
446,1,3,2671,212,1,Touchline Section,3,Silver
446,2,1,2672,265,3,Corner Section,1,Gold
446,2,2,2672,66,1.5,Corner Section,2,Bronze
446,2,3,2672,181,3,Corner Section,2,Silver
446,3,1,2673,170,1,Upper Deck,2,Silver
446,3,2,2673,261,1,Corner Section,1,Gold
446,3,3,2673,234,1.5,Corner Section,0,Gold
446,4,1,2674,94,1.5,Corner Section,3,Bronze
446,4,2,2674,321,3,Corner Section,3,Gold
446,4,3,2674,241,1.5,Touchline Section,0,Gold
446,5,1,2675,188,3,Touchline Section,2,Silver
446,5,2,2675,46,2,Touchline Section,1,Bronze
446,5,3,2675,171,1.5,Upper Deck,2,Silver
446,6,1,2676,140,3.5,Goal Section,0,Silver
446,6,2,2676,127,0.5,Touchline Section,0,Silver
446,6,3,2676,199,1.5,Upper Deck,3,Silver
447,1,1,2677,81,2,Goal Section,2,Bronze
447,1,2,2677,274,0.5,Goal Section,1,Gold
447,1,3,2677,242,2,Touchline Section,0,Gold
447,2,1,2678,118,3,Upper Deck,0,Silver
447,2,2,2678,11,2,Corner Section,0,Bronze
447,2,3,2678,216,3,Touchline Section,3,Silver
447,3,1,2679,11,2,Corner Section,0,Bronze
447,3,2,2679,95,2,Corner Section,3,Bronze
447,3,3,2679,238,3.5,Corner Section,0,Gold
447,4,1,2680,204,0.5,Corner Section,3,Silver
447,4,2,2680,121,1,Corner Section,0,Silver
447,4,3,2680,309,0.5,Upper Deck,3,Gold
447,5,1,2681,160,3,Touchline Section,1,Silver
447,5,2,2681,151,2,Corner Section,1,Silver
447,5,3,2681,246,0.5,Goal Section,0,Gold
447,6,1,2682,323,0.5,Touchline Section,3,Gold
447,6,2,2682,214,2,Touchline Section,3,Silver
447,6,3,2682,45,1.5,Touchline Section,1,Bronze
448,1,1,2683,188,3,Touchline Section,2,Silver
448,1,2,2683,273,3.5,Touchline Section,1,Gold
448,1,3,2683,190,0.5,Goal Section,2,Silver
448,2,1,2684,152,2.5,Corner Section,1,Silver
448,2,2,2684,157,1.5,Touchline Section,1,Silver
448,2,3,2684,250,2.5,Goal Section,0,Gold
448,3,1,2685,314,3,Upper Deck,3,Gold
448,3,2,2685,316,0.5,Corner Section,3,Gold
448,3,3,2685,1,0.5,Upper Deck,0,Bronze
448,4,1,2686,313,2.5,Upper Deck,3,Gold
448,4,2,2686,282,1,Upper Deck,2,Gold
448,4,3,2686,314,3,Upper Deck,3,Gold
448,5,1,2687,116,2,Upper Deck,0,Silver
448,5,2,2687,144,2,Upper Deck,1,Silver
448,5,3,2687,24,1.5,Goal Section,0,Bronze
448,6,1,2688,291,2,Corner Section,2,Gold
448,6,2,2688,73,1.5,Touchline Section,2,Bronze
448,6,3,2688,50,0.5,Goal Section,1,Bronze
449,1,1,2689,53,2,Goal Section,1,Bronze
449,1,2,2689,295,0.5,Touchline Section,2,Gold
449,1,3,2689,94,1.5,Corner Section,3,Bronze
449,2,1,2690,223,3,Goal Section,3,Silver
449,2,2,2690,149,1,Corner Section,1,Silver
449,2,3,2690,293,3,Corner Section,2,Gold
449,3,1,2691,143,1.5,Upper Deck,1,Silver
449,3,2,2691,267,0.5,Touchline Section,1,Gold
449,3,3,2691,256,2,Upper Deck,1,Gold
449,4,1,2692,313,2.5,Upper Deck,3,Gold
449,4,2,2692,52,1.5,Goal Section,1,Bronze
449,4,3,2692,149,1,Corner Section,1,Silver
449,5,1,2693,235,2,Corner Section,0,Gold
449,5,2,2693,16,1,Touchline Section,0,Bronze
449,5,3,2693,25,2,Goal Section,0,Bronze
449,6,1,2694,273,3.5,Touchline Section,1,Gold
449,6,2,2694,33,2.5,Upper Deck,1,Bronze
449,6,3,2694,97,3,Corner Section,3,Bronze
450,1,1,2695,286,3,Upper Deck,2,Gold
450,1,2,2695,247,1,Goal Section,0,Gold
450,1,3,2695,261,1,Corner Section,1,Gold
450,2,1,2696,47,2.5,Touchline Section,1,Bronze
450,2,2,2696,55,3,Goal Section,1,Bronze
450,2,3,2696,68,2.5,Corner Section,2,Bronze
450,3,1,2697,71,0.5,Touchline Section,2,Bronze
450,3,2,2697,311,1.5,Upper Deck,3,Gold
450,3,3,2697,325,1.5,Touchline Section,3,Gold
450,4,1,2698,203,3.5,Upper Deck,3,Silver
450,4,2,2698,293,3,Corner Section,2,Gold
450,4,3,2698,290,1.5,Corner Section,2,Gold
450,5,1,2699,211,0.5,Touchline Section,3,Silver
450,5,2,2699,98,3.5,Corner Section,3,Bronze
450,5,3,2699,14,3.5,Corner Section,0,Bronze
450,6,1,2700,290,1.5,Corner Section,2,Gold
450,6,2,2700,53,2,Goal Section,1,Bronze
450,6,3,2700,329,3.5,Touchline Section,3,Gold
451,1,1,2701,48,3,Touchline Section,1,Bronze
451,1,2,2701,216,3,Touchline Section,3,Silver
451,1,3,2701,42,3.5,Corner Section,1,Bronze
451,2,1,2702,7,3.5,Upper Deck,0,Bronze
451,2,2,2702,261,1,Corner Section,1,Gold
451,2,3,2702,92,0.5,Corner Section,3,Bronze
451,3,1,2703,247,1,Goal Section,0,Gold
451,3,2,2703,167,3,Goal Section,1,Silver
451,3,3,2703,195,3,Goal Section,2,Silver
451,4,1,2704,306,2.5,Goal Section,2,Gold
451,4,2,2704,11,2,Corner Section,0,Bronze
451,4,3,2704,300,3,Touchline Section,2,Gold
451,5,1,2705,21,3.5,Touchline Section,0,Bronze
451,5,2,2705,321,3,Corner Section,3,Gold
451,5,3,2705,178,1.5,Corner Section,2,Silver
451,6,1,2706,51,1,Goal Section,1,Bronze
451,6,2,2706,86,1,Upper Deck,3,Bronze
451,6,3,2706,100,1,Touchline Section,3,Bronze
452,1,1,2707,98,3.5,Corner Section,3,Bronze
452,1,2,2707,275,1,Goal Section,1,Gold
452,1,3,2707,92,0.5,Corner Section,3,Bronze
452,2,1,2708,135,1,Goal Section,0,Silver
452,2,2,2708,182,3.5,Corner Section,2,Silver
452,2,3,2708,103,2.5,Touchline Section,3,Bronze
452,3,1,2709,153,3,Corner Section,1,Silver
452,3,2,2709,69,3,Corner Section,2,Bronze
452,3,3,2709,208,2.5,Corner Section,3,Silver
452,4,1,2710,189,3.5,Touchline Section,2,Silver
452,4,2,2710,218,0.5,Goal Section,3,Silver
452,4,3,2710,93,1,Corner Section,3,Bronze
452,5,1,2711,28,3.5,Goal Section,0,Bronze
452,5,2,2711,229,2.5,Upper Deck,0,Gold
452,5,3,2711,297,1.5,Touchline Section,2,Gold
452,6,1,2712,283,1.5,Upper Deck,2,Gold
452,6,2,2712,259,3.5,Upper Deck,1,Gold
452,6,3,2712,38,1.5,Corner Section,1,Bronze
453,1,1,2713,117,2.5,Upper Deck,0,Silver
453,1,2,2713,268,1,Touchline Section,1,Gold
453,1,3,2713,182,3.5,Corner Section,2,Silver
453,2,1,2714,80,1.5,Goal Section,2,Bronze
453,2,2,2714,24,1.5,Goal Section,0,Bronze
453,2,3,2714,316,0.5,Corner Section,3,Gold
453,3,1,2715,13,3,Corner Section,0,Bronze
453,3,2,2715,248,1.5,Goal Section,0,Gold
453,3,3,2715,98,3.5,Corner Section,3,Bronze
453,4,1,2716,304,1.5,Goal Section,2,Gold
453,4,2,2716,91,3.5,Upper Deck,3,Bronze
453,4,3,2716,271,2.5,Touchline Section,1,Gold
453,5,1,2717,265,3,Corner Section,1,Gold
453,5,2,2717,1,0.5,Upper Deck,0,Bronze
453,5,3,2717,189,3.5,Touchline Section,2,Silver
453,6,1,2718,281,0.5,Upper Deck,2,Gold
453,6,2,2718,154,3.5,Corner Section,1,Silver
453,6,3,2718,52,1.5,Goal Section,1,Bronze
454,1,1,2719,166,2.5,Goal Section,1,Silver
454,1,2,2719,65,1,Corner Section,2,Bronze
454,1,3,2719,328,3,Touchline Section,3,Gold
454,2,1,2720,209,3,Corner Section,3,Silver
454,2,2,2720,288,0.5,Corner Section,2,Gold
454,2,3,2720,191,1,Goal Section,2,Silver
454,3,1,2721,307,3,Goal Section,2,Gold
454,3,2,2721,328,3,Touchline Section,3,Gold
454,3,3,2721,289,1,Corner Section,2,Gold
454,4,1,2722,333,2,Goal Section,3,Gold
454,4,2,2722,72,1,Touchline Section,2,Bronze
454,4,3,2722,253,0.5,Upper Deck,1,Gold
454,5,1,2723,232,0.5,Corner Section,0,Gold
454,5,2,2723,264,2.5,Corner Section,1,Gold
454,5,3,2723,70,3.5,Corner Section,2,Bronze
454,6,1,2724,172,2,Upper Deck,2,Silver
454,6,2,2724,51,1,Goal Section,1,Bronze
454,6,3,2724,137,2,Goal Section,0,Silver
455,1,1,2725,228,2,Upper Deck,0,Gold
455,1,2,2725,38,1.5,Corner Section,1,Bronze
455,1,3,2725,211,0.5,Touchline Section,3,Silver
455,2,1,2726,55,3,Goal Section,1,Bronze
455,2,2,2726,95,2,Corner Section,3,Bronze
455,2,3,2726,179,2,Corner Section,2,Silver
455,3,1,2727,242,2,Touchline Section,0,Gold
455,3,2,2727,187,2.5,Touchline Section,2,Silver
455,3,3,2727,89,2.5,Upper Deck,3,Bronze
455,4,1,2728,251,3,Goal Section,0,Gold
455,4,2,2728,38,1.5,Corner Section,1,Bronze
455,4,3,2728,306,2.5,Goal Section,2,Gold
455,5,1,2729,11,2,Corner Section,0,Bronze
455,5,2,2729,142,1,Upper Deck,1,Silver
455,5,3,2729,84,3.5,Goal Section,2,Bronze
455,6,1,2730,335,3,Goal Section,3,Gold
455,6,2,2730,211,0.5,Touchline Section,3,Silver
455,6,3,2730,93,1,Corner Section,3,Bronze
456,1,1,2731,204,0.5,Corner Section,3,Silver
456,1,2,2731,51,1,Goal Section,1,Bronze
456,1,3,2731,30,1,Upper Deck,1,Bronze
456,2,1,2732,82,2.5,Goal Section,2,Bronze
456,2,2,2732,219,1,Goal Section,3,Silver
456,2,3,2732,71,0.5,Touchline Section,2,Bronze
456,3,1,2733,151,2,Corner Section,1,Silver
456,3,2,2733,196,3.5,Goal Section,2,Silver
456,3,3,2733,209,3,Corner Section,3,Silver
456,4,1,2734,5,2.5,Upper Deck,0,Bronze
456,4,2,2734,185,1.5,Touchline Section,2,Silver
456,4,3,2734,133,3.5,Touchline Section,0,Silver
456,5,1,2735,207,2,Corner Section,3,Silver
456,5,2,2735,270,2,Touchline Section,1,Gold
456,5,3,2735,117,2.5,Upper Deck,0,Silver
456,6,1,2736,120,0.5,Corner Section,0,Silver
456,6,2,2736,258,3,Upper Deck,1,Gold
456,6,3,2736,84,3.5,Goal Section,2,Bronze
457,1,1,2737,279,3,Goal Section,1,Gold
457,1,2,2737,273,3.5,Touchline Section,1,Gold
457,1,3,2737,251,3,Goal Section,0,Gold
457,2,1,2738,244,3,Touchline Section,0,Gold
457,2,2,2738,175,3.5,Upper Deck,2,Silver
457,2,3,2738,164,1.5,Goal Section,1,Silver
457,3,1,2739,276,1.5,Goal Section,1,Gold
457,3,2,2739,323,0.5,Touchline Section,3,Gold
457,3,3,2739,57,0.5,Upper Deck,2,Bronze
457,4,1,2740,60,2,Upper Deck,2,Bronze
457,4,2,2740,277,2,Goal Section,1,Gold
457,4,3,2740,88,2,Upper Deck,3,Bronze
457,5,1,2741,203,3.5,Upper Deck,3,Silver
457,5,2,2741,17,1.5,Touchline Section,0,Bronze
457,5,3,2741,269,1.5,Touchline Section,1,Gold
457,6,1,2742,76,3,Touchline Section,2,Bronze
457,6,2,2742,96,2.5,Corner Section,3,Bronze
457,6,3,2742,324,1,Touchline Section,3,Gold
458,1,1,2743,217,3.5,Touchline Section,3,Silver
458,1,2,2743,73,1.5,Touchline Section,2,Bronze
458,1,3,2743,263,2,Corner Section,1,Gold
458,2,1,2744,181,3,Corner Section,2,Silver
458,2,2,2744,265,3,Corner Section,1,Gold
458,2,3,2744,45,1.5,Touchline Section,1,Bronze
458,3,1,2745,62,3,Upper Deck,2,Bronze
458,3,2,2745,241,1.5,Touchline Section,0,Gold
458,3,3,2745,325,1.5,Touchline Section,3,Gold
458,4,1,2746,36,0.5,Corner Section,1,Bronze
